,Unnamed: 0,timestamp,study_name,fold,accuracy_score,cohen_kappa_score,f1_score,precision_score,recall_score,(DirectoryOrganizer) Paths,attributes
91,91,2023-10-29 05:23:30.515459,"choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
92,92,2023-10-29 05:23:30.515459,"choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
93,93,2023-10-29 05:23:30.515459,"choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
94,94,2023-10-29 05:23:30.515459,"choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
95,95,2023-10-29 05:23:30.515459,"choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#ShuffleNetV2_x1_5,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
96,96,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",0,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
97,97,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",1,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
98,98,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",2,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
99,99,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
100,100,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
101,101,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
102,102,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
103,103,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
104,104,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
105,105,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
106,106,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
107,107,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
108,108,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
109,109,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 12}"
110,110,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
111,111,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 12}"
112,112,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 13}"
113,113,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
114,114,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
115,115,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
116,116,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
117,117,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
118,118,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 13}"
119,119,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
120,120,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
121,121,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
122,122,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
123,123,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
124,124,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
125,125,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
126,126,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
127,127,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
128,128,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
129,129,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
130,130,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",10,0.25,-0.5,0.4,0.5,0.3333333333333333,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
131,131,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
132,132,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 12}"
133,133,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 12}"
134,134,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
135,135,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
136,136,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",4,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 12}"
137,137,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 13}"
138,138,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
139,139,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",7,0.25,0.0,,,0.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 14}"
140,140,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
141,141,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
142,142,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 16}"
143,143,2023-10-29 05:22:54.683326,"Out23_#VisionTransformer_H_14,ProjectionMix#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/Out23_#VisionTransformer_H_14,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
144,144,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
145,145,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
146,146,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",2,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
147,147,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
148,148,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",4,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
149,149,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
150,150,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
151,151,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
152,152,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
153,153,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
154,154,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
155,155,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,RecurrencePlot#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,RecurrencePlot#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
156,156,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
157,157,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
158,158,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
159,159,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
160,160,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
161,161,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
162,162,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
163,163,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",7,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
164,164,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
165,165,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
166,166,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",10,0.75,0.5,0.8,1.0,0.6666666666666666,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
167,167,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,GramianAngularField#",11,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,GramianAngularField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
168,168,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
169,169,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",1,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
170,170,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
171,171,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
172,172,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
173,173,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
174,174,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
175,175,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
176,176,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
177,177,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
178,178,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
179,179,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,MarkovTransitionField#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
180,180,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,ProjectionMix#",0,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
181,181,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,ProjectionMix#",1,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
182,182,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,ProjectionMix#",2,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
183,183,2023-10-29 05:48:06.573363,"choose-Out14_#SwinTransformer_T,ProjectionMix#",3,1.0,1.0,1.0,1.0,1.0,"['ignore/saves/best/choose-Out14_#SwinTransformer_T,ProjectionMix#|GroupKFold']","{'Max epochs': 5000, 'Last epoch': 10}"
